Taxar,ID_analysis,Provyteareal,Both Pine cover,Pine_proportion,Birch cover,Aspen cover,Rowan cover,Salix cover ,Oak,RASE_proportion,RASE cover,RASE presence,NordKoordinat,OstKoordinat,Forest_class,HuggnKlass,ViktﾄlgSpillh,Moose pellet groups,Moose presence ,Wolf territory,Time since establishment,Small,Small roads,Big roads,Pellet counts,Inventetad 舁gspillningarea m2,Viktad舁gspillniningsAreal(ha)
2006,2.0063E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6694452,501153,3,31,0,0,0,0,0,0.0122,12.23891489,7331.281916,0,38.48,3032.430537
2010,2.01031E+11,153.94,14,0.090944524,12,27,2,2,0,0.20137716,31,1,6888051,579923,2,21,0,0,0,0,0,0.0123,12.31987494,4565.378013,0,38.48,4234.456115
2006,2.00631E+11,153.94,8,0.051968299,8,0,5,0,0,0.032480187,5,1,6859219,608587,1,11,0,0,0,0,0,0.0123,12.3354701,933.735697,0,38.48,3164.45914
2007,2.00731E+11,153.94,5,0.032480187,5,27,5,0,0,0.207873197,32,1,6793930,543413,2,23,0,0,0,0,0,0.0124,12.3777385,4483.406142,0,38.48,3773.008974
2013,2.01331E+11,123.2,0,0,0,0.5,0.5,0,0,6.59E-05,0.008116883,1,6679279,565402,4,42,0,0,0,0,0,0.0124,12.39957454,204.385912,0,38.44,2519.921836
2012,2.01231E+11,153.94,1,0.006496037,0.5,0.5,0,0.5,0,0.006496037,1,1,6893325,560880,3,31,0,0,0,0,0,0.0124,12.40215513,4327.400925,0,38.48,3164.45914
2008,2.00831E+11,153.94,0,0,0,0,0,0,0,0,0,0,6896319,520854,3,32,0,0,0,0,0,0.0125,12.52513378,6637.615184,0,38.48,2559.084348
2009,2.00942E+11,153.94,8,0.051968299,6,0,0,2,0,0.012992075,2,1,6606420,484180,4,42,0,0,0,1,6,0.0126,12.56397119,1606.985872,0,38.48,2205.451429
2010,2.01042E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6602415,484237,4,41,0,0,0,1,8,0.0126,12.61997877,25.462322,0,38.48,3356.121739
2006,2.0063E+11,153.94,0,0,0,0,2,0,0,0.012992075,2,1,6622581,387074,3,31,0,0,0,0,0,0.0126,12.62124766,4164.39608,0,38.48,3187.900207
2005,2.0053E+11,153.94,8,0.051968299,3,0,0,5,0,0.032480187,5,1,6672908,456430,4,42,0,0,0,1,8,0.0127,12.65256777,1008.812657,0,38.48,2868.775556
2015,2.0154E+11,153.94,9,0.058464337,8,0,0.1,1,0,0.007145641,1.1,1,6626643,583085,2,21,0,0,0,1,2,0.0127,12.68336056,785.883056,0,38.48,3624.085985
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6653882,520336,4,41,0,0,0,1,3,0.0127,12.69167879,1345.600172,0,38.48,3105.375601
2008,2.0084E+11,153.94,15,0.097440561,3,0,2,12,0,0.090944524,14,1,6358465,379196,1,11,0,0,0,0,0,0.0127,12.70116551,643.103813,0,38.48,2367.57614
2007,2.00742E+11,153.94,5,0.032480187,3,0,2,2,0,0.02598415,4,1,6541017,481972,4,42,0,0,0,1,7,0.0128,12.75400998,551.752756,0,38.48,2594.648739
2013,2.0134E+11,121.89,0.5,0.004102059,0.5,0,0.5,0,0,3.37E-05,0.004102059,1,6645023,514890,3,31,0,0,0,1,6,0.0129,12.85005015,5230.196495,0,38.26,3060.175453
2004,2.0042E+11,153.94,0,0,0,0,0,0,0,0,0,0,6876688,357562,2,22,0,0,0,0,0,0.0129,12.9123155,5620.035953,0,38.48,3419.740755
2008,2.0083E+11,153.94,2,0.012992075,0,0,2,2,0,0.02598415,4,1,6681596,537998,2,21,0,0,0,0,0,0.0129,12.91544978,2063.604366,0,38.48,4429.726961
2014,2.0143E+11,153.94,1,0.006496037,1,0,0,0,0,0,0,0,6850204,494986,3,31,0,0,0,0,0,0.0129,12.94428621,250.348511,0,38.48,2977.982083
2011,2.01142E+11,153.94,31.5,0.204625179,31,0,0.5,0.5,0,0.006496037,1,1,6609097,474146,2,22,0,0,0,1,7,0.013,12.97931881,1361.001962,0,38.48,3250.138947
2007,2.00741E+11,153.94,14,0.090944524,12,0,2,2,0,0.02598415,4,1,6461746,373375,2,21,0,0,0,0,0,0.013,12.99389633,94.956073,0,38.48,2916.442975
2004,2.00442E+11,153.94,8,0.051968299,6,2,2,2,0,0.038976225,6,1,6619699,475020,3,32,0,0,0,1,2,0.0131,13.13869658,1105.255301,0,38.48,2490.025806
2009,2.0093E+11,153.94,3,0.019488112,3,0,2,0,0,0.012992075,2,1,6736946,608298,3,33,511103.8924,1,1,0,0,0.0132,13.19883106,1885.774587,1,38.48,1966.727778
2006,2.00631E+11,153.94,0,0,0,0,0,0,0,0,0,0,6813064,514192,4,42,0,0,0,1,4,0.0132,13.21102729,8901.738737,0,38.48,3032.430537
2013,2.0133E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6745580,616407,3,33,0,0,0,0,0,0.0132,13.21751681,3089.943667,0,38.48,1910.535556
2013,2.01342E+11,153.94,6,0.038976225,6,0,3,0,0,0.019488112,3,1,6373335,383243,3,31,939085.2722,1,1,0,0,0.0133,13.26945305,360.668891,1,38.48,3613.600127
2013,2.0134E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6637871,491878,3,31,0,0,0,1,11,0.0133,13.30682132,4020.185469,0,38.48,3077.771861
2016,2.0164E+11,153.94,7,0.045472262,7,0,2,0,0,0.012992075,2,1,6655238,583937,2,21,0,0,0,0,0,0.0134,13.35495067,20.657781,0,38.48,2969.130687
2007,2.00741E+11,153.94,2,0.012992075,2,0,3,0,0,0.019488112,3,1,6517695,504652,4,42,0,0,0,0,0,0.0134,13.36591452,1594.97096,0,38.48,2594.648739
2006,2.0063E+11,122.58,2.5,0.020394844,2,0,0,0.5,0,3.33E-05,0.004078969,1,6698639,435624,3,31,788053.6738,1,1,1,4,0.0135,13.46239666,2652.243449,1,38.36,3022.973893
2006,2.00631E+11,153.94,0,0,0,0,0,0,0,0,0,0,6810242,609685,3,32,0,0,0,0,0,0.0135,13.47552922,3260.754057,0,38.48,3164.45914
2013,2.01331E+11,153.94,0,0,0,0,0,0,0,0,0,0,6676457,486428,4,41,0,0,0,1,15,0.0135,13.51653819,2671.413008,0,38.48,2522.544023
2015,2.01541E+11,153.94,2,0.012992075,1,0,3,1,0.1,0.026633753,4.1,1,6542756,355428,3,34,0,0,0,0,0,0.0135,13.53749783,182.888439,0,38.48,3078.651758
2003,2.00341E+11,153.94,0,0,0,0,0,0,0,0,0,0,6433344,439690,4,41,0,0,0,0,0,0.0136,13.5626299,2407.895352,0,38.48,3237.519266
2012,2.01231E+11,153.94,1,0.006496037,0.5,0,0.5,0.5,0,0.006496037,1,1,6784925,566713,3,31,0,0,0,1,9,0.0136,13.56443274,4787.620665,0,38.48,3164.45914
2014,2.0143E+11,153.94,16,0.103936599,6,0,0,10,0,0.064960374,10,1,6784910,571537,4,41,773903.8678,1,1,1,11,0.0136,13.58204592,3006.952328,1,38.48,2977.982083
2015,2.0153E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6691553,462988,4,42,0,0,0,1,9,0.0136,13.59944669,5002.075396,0,38.48,2926.151067
2006,2.0063E+11,153.94,0,0,0,0,3,0,0,0.019488112,3,1,6633244,441920,4,42,0,0,0,1,7,0.0136,13.62422194,1824.89905,0,38.48,3187.900207
2006,2.0063E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6658401,496592,2,21,0,0,0,0,0,0.0137,13.70439377,2626.284628,0,38.48,3032.430537
2010,2.01042E+11,153.94,0,0,0,0,0,0,0,0,0,0,6544803,348184,4,41,0,0,0,0,0,0.0138,13.75347917,950.665562,0,38.48,3542.613333
2008,2.00842E+11,153.94,3,0.019488112,3,0,3,0,0,0.019488112,3,1,6544880,354987,2,23,0,0,0,1,3,0.0138,13.82036189,608.935955,0,38.48,3099.786667
2014,2.0145E+11,153.94,0.1,0.000649604,0.1,0,0,0,0,0,0,0,6506557,316172,4,42,0,0,0,1,5,0.0138,13.84054391,1507.222776,0,38.48,1896.255746
2004,2.0043E+11,153.94,0,0,0,0,0,0,0,0,0,0,6642470,420313,4,41,0,0,0,0,0,0.0139,13.85688923,293.315018,0,38.48,2910.166477
2012,2.0123E+11,153.94,0.5,0.003248019,0,0,2,0.5,0,0.016240094,2.5,1,6752169,505629,4,41,0,0,0,1,1,0.0139,13.86896274,78.467793,0,38.48,2896.359936
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6634019,406627,4,42,0,0,0,0,0,0.0139,13.92686687,3882.515662,0,38.48,3623.980896
2013,2.0133E+11,153.94,0,0,0,0,0,0,0,0,0,0,6761988,439167,4,42,0,0,0,0,0,0.0139,13.94575637,1375.646143,0,38.48,2522.544023
2013,2.0133E+11,153.94,2.5,0.016240094,2,2,0.5,0.5,0,0.019488112,3,1,6808415,603193,2,22,0,0,0,0,0,0.014,13.96048765,942.896326,0,38.48,3176.514222
2014,2.0143E+11,153.94,0,0,0,0,1,0,0,0.006496037,1,1,6871995,583138,3,33,0,0,0,0,0,0.014,13.97491661,5328.295968,0,38.48,2977.982083
2014,2.0143E+11,153.94,2.1,0.013641679,2,0,0.1,0.1,0,0.001299207,0.2,1,6693079,517804,4,41,0,0,0,1,3,0.014,14.00776054,53.097024,0,38.48,2620.433791
2015,2.0153E+11,153.94,0.1,0.000649604,0.1,2,2,0,0,0.02598415,4,1,6879419,592661,3,32,0,0,0,0,0,0.0141,14.09796182,4235.613109,0,38.48,3465.288242
2010,2.0103E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6626245,424715,3,31,1167590.592,1,1,0,0,0.0141,14.10446087,2144.791822,1,38.48,4492.888596
2011,2.01141E+11,153.94,1,0.006496037,0.5,0.5,0.5,0.5,0.5,0.012992075,2,1,6487004,329294,3,32,0,0,0,1,4,0.0143,14.27385343,751.732207,0,38.48,3099.786667
2013,2.01341E+11,153.94,2,0.012992075,2,0.5,0,0,0,0.003248019,0.5,1,6447011,446198,2,23,0,0,0,0,0,0.0143,14.29018348,756.087302,0,38.48,3650.870152
2007,2.00742E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6623899,490957,4,42,0,0,0,1,3,0.0143,14.30918095,2897.295202,0,38.48,2594.648739
2008,2.0083E+11,153.94,6,0.038976225,6,0,2,0,0,0.012992075,2,1,6634742,344150,3,32,0,0,0,0,0,0.0143,14.32847358,1661.327005,0,38.48,2921.231749
2011,2.01142E+11,153.94,2,0.012992075,2,2,0.5,0,0.5,0.019488112,3,1,6592579,529921,2,23,0,0,0,0,0,0.0143,14.3295529,215.061697,0,38.48,3250.138947
2008,2.00842E+11,153.94,5,0.032480187,3,0,0,2,0,0.012992075,2,1,6617479,539226,2,22,0,0,0,1,5,0.0143,14.34172501,610.215251,0,38.48,3341.813333
2006,2.0063E+11,153.94,18,0.116928674,6,3,0,12,0,0.097440561,15,1,6617917,455601,3,33,0,0,0,0,0,0.0143,14.34418999,1109.085552,0,38.48,3187.900207
2016,2.0164E+11,153.94,36,0.233857347,12,0,2,24,0,0.168896973,26,1,6625933,506432,2,23,0,0,0,1,4,0.0144,14.37275958,1862.335896,0,38.48,3977.874953
2013,2.01341E+11,153.94,26,0.168896973,24,0,0.5,2,0,0.016240094,2.5,1,6556861,470998,2,23,0,0,0,1,13,0.0144,14.43958282,371.105959,0,38.48,3077.771861
2007,2.00751E+11,153.94,2,0.012992075,0,0,3,2,0,0.032480187,5,1,6484669,306437,2,23,0,0,0,0,0,0.0145,14.48677254,251.517518,0,38.48,2959.474286
2012,2.0123E+11,153.94,1,0.006496037,0.5,0,2,0.5,0,0.016240094,2.5,1,6758943,609029,4,42,0,0,0,0,0,0.0145,14.50037288,842.45143,0,38.48,4916.819444
2015,2.01541E+11,153.94,0,0,0,0,0.1,0,0,0.000649604,0.1,1,6469691,345042,4,42,0,0,0,0,0,0.0146,14.55961454,347.705023,0,38.48,3613.600127
2009,2.0093E+11,153.94,30,0.194881123,27,0,2,3,0,0.032480187,5,1,6660796,389810,2,22,0,0,0,1,4,0.0146,14.58975253,1198.397411,0,38.48,3623.980896
2003,2.0033E+11,153.94,0,0,0,0,2,2,0,0.02598415,4,1,6734815,614118,3,31,0,0,0,0,0,0.0147,14.66176796,568.949049,0,38.48,2681.901515
2014,2.0144E+11,153.94,0,0,0,0,0,0,0,0,0,0,6647540,543891,3,31,0,0,0,1,2,0.0147,14.66566913,621.559771,0,38.48,4107.29745
2007,2.0073E+11,153.94,10,0.064960374,8,0,2,2,0,0.02598415,4,1,6723742,525781,3,33,0,0,0,0,0,0.0148,14.77720778,3564.020715,0,38.48,3012.214333
2008,2.00831E+11,153.94,8,0.051968299,8,0,3,0,0,0.019488112,3,1,6817758,594304,3,33,0,0,0,0,0,0.0148,14.77791625,3757.662303,0,38.48,2559.084348
2014,2.0145E+11,153.94,1,0.006496037,1,0.1,1,0,0,0.007145641,1.1,1,6498758,312664,4,41,0,0,0,1,3,0.0149,14.85751171,195.744481,0,38.48,1896.255746
2014,2.0144E+11,153.94,2,0.012992075,2,0,1,0,0,0.006496037,1,1,6638621,549467,2,23,0,0,0,1,5,0.0149,14.86786086,2613.067176,0,38.48,4107.29745
2005,2.00531E+11,153.94,10,0.064960374,8,0,2,2,0,0.02598415,4,1,6840367,579323,3,31,0,0,0,0,0,0.0149,14.89781166,8071.017859,0,38.48,3097.838947
2004,2.00431E+11,153.94,4,0.02598415,2,0,2,2,0,0.02598415,4,1,6874096,598913,3,31,0,0,0,0,0,0.0149,14.91357802,1577.38995,0,38.48,3773.008974
2008,2.00841E+11,153.94,0,0,0,0,0,0,0,0,0,0,6503382,427847,3,33,0,0,0,0,0,0.0149,14.91977492,668.144662,0,38.48,2800.711111
2011,2.0113E+11,153.94,0.5,0.003248019,0.5,0.5,0,0,0,0.003248019,0.5,1,6625356,433709,3,32,0,0,0,1,11,0.015,14.98658874,1573.77347,0,38.48,3354.951747
2006,2.0063E+11,153.94,6,0.038976225,3,0,2,3,0,0.032480187,5,1,6697740,484615,3,31,1576107.348,2,1,1,3,0.015,15.01821989,3121.893123,2,38.48,3032.430537
2012,2.0123E+11,153.94,34.5,0.224113291,34,0,0,0.5,0,0.003248019,0.5,1,6766930,487476,2,23,1505384.582,2,1,1,5,0.0151,15.08631555,5926.192693,2,38.48,2896.359936
2015,2.01542E+11,153.94,3,0.019488112,3,0,0.1,0,0,0.000649604,0.1,1,6409313,360774,4,41,0,0,0,0,0,0.0151,15.11467641,604.114992,0,38.48,3613.600127
2011,2.01141E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6400039,411892,3,33,0,0,0,0,0,0.0151,15.13477393,1260.71347,0,38.48,2060.333435
2013,2.01331E+11,153.94,1,0.006496037,0.5,0,0,0.5,0,0.003248019,0.5,1,6652592,518893,3,32,0,0,0,1,5,0.0152,15.19029363,494.916935,0,38.48,2522.544023
2013,2.0133E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6807915,604693,4,41,0,0,0,0,0,0.0153,15.26125445,594.280519,0,38.48,3176.514222
2010,2.0103E+11,153.94,2,0.012992075,2,2,0,0,0,0.012992075,2,1,6745230,549718,4,41,0,0,0,0,0,0.0153,15.2672807,4384.530537,0,38.48,3105.375601
2009,2.00942E+11,153.94,8,0.051968299,8,2,2,0,0,0.02598415,4,1,6657621,485957,3,32,0,0,0,1,12,0.0153,15.27762871,1167.073394,0,38.48,2205.451429
2003,2.0033E+11,153.94,0,0,0,2,2,0,0,0.02598415,4,1,6699422,581065,4,42,0,0,0,0,0,0.0153,15.3110142,1346.957613,0,38.48,2681.901515
2016,2.0163E+11,153.94,4,0.02598415,2,0,1,2,0,0.019488112,3,1,6742270,601578,3,31,0,0,0,0,0,0.0153,15.32138922,4430.404345,0,38.48,2645.356923
2014,2.01442E+11,153.94,2,0.012992075,1,3,2,1,0.1,0.039625828,6.1,1,6421509,411796,2,22,0,0,0,0,0,0.0153,15.3465996,1018.848156,0,38.48,2792.327371
2008,2.00831E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6803263,514009,2,23,0,0,0,1,6,0.0154,15.3523219,12599.74976,0,38.48,4429.726961
2015,2.01531E+11,153.94,0,0,0,0,5,0,0,0.032480187,5,1,6578184,365728,4,42,0,0,0,1,1,0.0154,15.4246899,1533.767743,0,38.48,2529.942305
2014,2.01431E+11,153.94,4,0.02598415,3,0,1,1,0,0.012992075,2,1,6585421,455276,3,31,0,0,0,1,4,0.0156,15.60192828,259.186653,0,38.48,2431.052052
2006,2.00642E+11,153.94,0,0,0,0,0,0,0,0,0,0,6618218,517424,4,42,0,0,0,1,2,0.0156,15.6163386,2036.010439,0,38.48,2732.417699
2004,2.00441E+11,153.94,5,0.032480187,3,0,2,2,0,0.02598415,4,1,6479586,461113,4,41,0,0,0,0,0,0.0156,15.63703228,2017.584207,0,38.48,3095.522807
2011,2.01141E+11,153.94,4,0.02598415,4,0,0.5,0,0,0.003248019,0.5,1,6552343,542011,2,21,0,0,0,0,0,0.0157,15.68593256,1918.847529,0,38.48,3250.138947
2011,2.01141E+11,153.94,1,0.006496037,0.5,0.5,0.5,0.5,0.5,0.012992075,2,1,6554565,527592,2,22,0,0,0,0,0,0.0157,15.70665359,411.451525,0,38.48,3250.138947
2006,2.00631E+11,153.94,21,0.136416786,19,0,2,2,0,0.02598415,4,1,6798206,484880,4,41,0,0,0,0,0,0.0157,15.71303127,62.391364,0,38.48,3032.430537
2008,2.0083E+11,153.94,5,0.032480187,3,0,2,2,0,0.02598415,4,1,6708512,612645,3,33,0,0,0,0,0,0.0158,15.75947491,5413.230777,0,38.48,3687.614583
2014,2.0143E+11,153.94,3,0.019488112,2,0,0,1,0,0.006496037,1,1,6770230,495225,4,42,0,0,0,1,9,0.0158,15.80742182,9956.983254,0,38.48,2620.433791
2011,2.0113E+11,153.94,0,0,0,0,0,0,0,0,0,0,6643796,388520,3,33,0,0,0,1,3,0.0158,15.810867,4191.614414,0,38.48,3354.951747
2010,2.01042E+11,153.94,0,0,0,0,0,0,0,0,0,0,6599477,472268,4,42,0,0,0,1,7,0.0158,15.82215658,1083.892166,0,38.48,3356.121739
2016,2.0163E+11,153.94,12,0.077952449,12,0,0.1,0,0,0.000649604,0.1,1,6790511,583866,1,11,0,0,0,1,5,0.0159,15.90627043,261.132315,0,38.48,2844.639602
2008,2.00841E+11,153.94,0,0,0,0,0,0,0,0,0,0,6517636,448864,3,32,0,0,0,0,0,0.0159,15.94389846,1266.133073,0,38.48,2800.711111
2016,2.0163E+11,153.94,8.1,0.052617903,8,0,20,0.1,0,0.130570352,20.1,1,6892198,623071,4,42,0,0,0,0,0,0.0159,15.94807203,752.164253,0,38.48,2844.639602
2011,2.01141E+11,153.94,2.5,0.016240094,2,0,3,0.5,0,0.022736131,3.5,1,6545086,503720,4,42,0,0,0,0,0,0.016,15.95107878,1182.876577,0,38.48,3250.138947
2010,2.01031E+11,153.94,2,0.012992075,2,3,2,0,0,0.032480187,5,1,6889052,580427,1,11,0,0,0,0,0,0.016,16.01480072,3667.989906,0,38.48,4234.456115
2008,2.0082E+11,153.94,42,0.272833572,42,0,2,0,0,0.012992075,2,1,6808086,386802,3,31,1385335.851,1,1,1,1,0.016,16.01962049,9421.028715,1,38.48,5330.772353
2010,2.01042E+11,153.94,19,0.123424711,19,0,0,0,0,0,0,0,6542212,465364,2,23,0,0,0,1,11,0.0161,16.06871661,497.954257,0,38.48,3356.121739
2008,2.0083E+11,153.94,3,0.019488112,3,0,2,0,0,0.012992075,2,1,6710010,613125,4,42,0,0,0,0,0,0.0161,16.10998522,3913.094016,0,38.48,3687.614583
2005,2.00531E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6773637,438698,2,23,0,0,0,0,0,0.0161,16.11775317,1826.169901,0,38.48,2868.775556
2005,2.0053E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6602490,337344,4,42,0,0,0,0,0,0.0161,16.1386323,236.206629,0,38.48,3060.892231
2006,2.00641E+11,153.94,44,0.285825646,42,0,0,2,0,0.012992075,2,1,6356733,384619,2,23,0,0,0,0,0,0.0162,16.16864344,1450.31416,0,38.48,2523.175163
2005,2.0053E+11,153.94,3,0.019488112,3,2,8,0,0,0.064960374,10,1,6702391,414581,3,31,0,0,0,1,3,0.0162,16.22335002,3623.607939,0,38.48,3060.892231
2011,2.0113E+11,153.94,0.5,0.003248019,0,0,0,0.5,0,0.003248019,0.5,1,6653238,384403,3,32,0,0,0,1,5,0.0162,16.23396108,1637.449466,0,38.48,3354.951747
2007,2.00731E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6767554,430279,3,31,0,0,0,0,0,0.0163,16.32526399,638.672593,0,38.48,3012.214333
2012,2.01231E+11,153.94,6,0.038976225,6,0.5,0.5,0,0,0.006496037,1,1,6788428,526677,2,21,752692.291,1,1,1,8,0.0164,16.36175788,3245.457154,1,38.48,2896.359936
2006,2.00631E+11,153.94,12,0.077952449,12,0,3,0,0,0.019488112,3,1,6859213,608087,3,33,0,0,0,0,0,0.0164,16.36951059,494.482844,0,38.48,3164.45914
2005,2.00541E+11,153.94,0,0,0,0,0,0,0,0,0,0,6389793,374232,3,33,0,0,0,0,0,0.0164,16.42458789,204.663563,0,38.48,3213.139048
2016,2.0163E+11,153.94,2,0.012992075,2,0,8,0,0,0.051968299,8,1,6790511,584366,2,23,0,0,0,1,4,0.0164,16.43243293,744.689255,0,38.48,2844.639602
2010,2.0103E+11,153.94,2,0.012992075,2,2,0,0,0,0.012992075,2,1,6581881,435258,4,42,0,0,0,0,0,0.0164,16.44136498,766.760714,0,38.48,4492.888596
2014,2.0143E+11,153.94,5,0.032480187,3,0,0.1,2,0,0.013641679,2.1,1,6766290,360193,2,23,631770.2838,1,1,1,10,0.0164,16.44792064,663.938881,1,38.48,2431.052052
2014,2.01441E+11,153.94,5,0.032480187,4,1,1,1,0,0.019488112,3,1,6581832,550975,3,33,0,0,0,0,0,0.0166,16.55167797,1146.886999,0,38.48,4107.29745
2012,2.01241E+11,122.55,0.5,0.004079967,0.5,0,0,0,0.5,3.33E-05,0.004079967,1,6466428,413493,3,34,0,0,0,0,0,0.0166,16.60481147,2370.302546,0,38.36,2106.521633
2005,2.00542E+11,153.94,44,0.285825646,42,0,2,2,0,0.02598415,4,1,6663078,490486,2,22,0,0,0,1,7,0.0167,16.69283206,4302.486242,0,38.48,2412.2125
2005,2.00531E+11,153.94,0,0,0,0,0,0,0,0,0,0,6771666,399747,2,21,0,0,0,0,0,0.0167,16.74848442,2017.444233,0,38.48,2868.775556
2011,2.01131E+11,153.94,11,0.071456412,7,0,0.5,4,0,0.029232168,4.5,1,6883665,587981,2,21,0,0,0,0,0,0.0168,16.75339809,2837.274831,0,38.48,2724.950926
2004,2.00441E+11,153.94,0,0,0,0,0,0,0,0,0,0,6451434,447457,3,31,0,0,0,0,0,0.0168,16.76219218,230.641486,0,38.48,3095.522807
2015,2.01541E+11,153.94,0,0,0,0,0,0,0,0,0,0,6580572,560507,3,31,0,0,0,0,0,0.0168,16.77695964,2707.666889,0,38.48,3624.085985
2015,2.0153E+11,153.94,5.1,0.033129791,5,0,0,0.1,0,0.000649604,0.1,1,6826343,465250,2,23,0,0,0,1,6,0.0168,16.79585175,3902.558002,0,38.48,2926.151067
2008,2.0083E+11,153.94,27,0.17539301,27,0,0,0,0,0,0,0,6732741,387930,2,22,0,0,0,0,0,0.0169,16.88322791,2457.604108,0,38.48,2921.231749
2004,2.00441E+11,153.94,27,0.17539301,8,2,2,19,2,0.162400935,25,1,6488460,400639,2,23,804449.7939,1,1,0,0,0.0169,16.90482459,640.404165,1,38.48,3095.522807
2011,2.01131E+11,153.94,11,0.071456412,9,0,0,2,0,0.012992075,2,1,6827793,436723,2,21,0,0,0,0,0,0.0169,16.9181016,19874.2635,0,38.48,3073.688095
2016,2.01631E+11,153.94,7,0.045472262,4,0.1,0.1,3,0,0.02078732,3.2,1,6608278,400136,3,31,0,0,0,0,0,0.017,16.95436943,2027.608517,0,38.48,2591.433958
2008,2.00841E+11,153.94,14,0.090944524,12,0,0,2,0,0.012992075,2,1,6520259,501619,2,23,0,0,0,0,0,0.017,16.97705965,655.808081,0,38.48,3590.269767
2014,2.01441E+11,153.94,0.1,0.000649604,0.1,0,0.1,0,0,0.000649604,0.1,1,6524679,336021,4,42,0,0,0,0,0,0.017,17.01044019,849.414837,0,38.48,3225.254222
2012,2.01242E+11,153.94,5,0.032480187,0,0,0,5,0,0.032480187,5,1,6630737,479088,3,31,0,0,0,1,9,0.0171,17.069592,371.703912,0,38.48,3027.090196
2003,2.00341E+11,153.94,0,0,0,0,0,0,0,0,0,0,6378055,361974,3,31,0,0,0,0,0,0.0171,17.14680759,216.477322,0,38.48,2902.190108
2009,2.0093E+11,153.94,7,0.045472262,2,0,2,5,0,0.045472262,7,1,6662281,388784,2,23,0,0,0,1,2,0.0172,17.17760385,1166.383965,0,38.48,3623.980896
2007,2.00731E+11,153.94,4,0.02598415,2,0,0,2,0,0.012992075,2,1,6763950,503799,4,42,0,0,0,1,3,0.0172,17.18989586,5536.334239,0,38.48,3012.214333
2011,2.01141E+11,153.94,1,0.006496037,0.5,0.5,2,0.5,0.5,0.022736131,3.5,1,6515142,441702,3,32,0,0,0,0,0,0.0172,17.23224255,75.840389,0,38.48,2247.704459
2005,2.00531E+11,153.94,8,0.051968299,8,2,0,0,0,0.012992075,2,1,6823977,548040,4,41,0,0,0,0,0,0.0173,17.26910431,2804.165948,0,38.48,3097.838947
2007,2.00731E+11,153.94,37,0.240353384,35,0,2,2,0,0.02598415,4,1,6764450,503790,3,31,0,0,0,1,3,0.0173,17.33084118,5937.966915,0,38.48,3012.214333
2006,2.00631E+11,153.94,27,0.17539301,27,0,2,0,0,0.012992075,2,1,6773758,569151,3,31,0,0,0,1,6,0.0173,17.34990437,1736.495309,0,38.48,3164.45914
2005,2.00542E+11,153.94,0,0,0,0,0,0,0,0,0,0,6543629,468347,3,33,0,0,0,1,6,0.0174,17.40613905,3559.543211,0,38.48,2412.2125
2015,2.0155E+11,153.94,0,0,0,0,0,0,0,0,0,0,6522925,296267,1,11,0,0,0,1,6,0.0174,17.44610694,2176.844318,0,38.48,2024.815458
2005,2.00542E+11,153.94,4,0.02598415,2,0,2,2,0,0.02598415,4,1,6644215,550697,2,23,0,0,0,0,0,0.0175,17.49882395,533.011816,0,38.48,3007.632
2008,2.0083E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6711849,518135,3,32,0,0,0,0,0,0.0175,17.51518296,998.663581,0,38.48,4429.726961
2014,2.0143E+11,153.94,34,0.220865272,34,0,0.1,0,0,0.000649604,0.1,1,6795888,494347,2,23,0,0,0,1,8,0.0176,17.57353982,8921.352215,0,38.48,2620.433791
2013,2.0134E+11,153.94,0.5,0.003248019,0.5,0,2,0,0,0.012992075,2,1,6638271,492278,4,41,0,0,0,1,10,0.0176,17.57479174,3454.51124,0,38.48,3077.771861
2013,2.01331E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6654092,519393,4,42,655546.7835,1,1,1,5,0.0176,17.63554112,502.354125,1,38.48,2522.544023
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6559666,457009,4,41,0,0,0,1,4,0.0176,17.6477233,2968.54007,0,38.48,2921.231749
2006,2.00641E+11,153.94,0,0,0,0,0,0,0,0,0,0,6511832,482323,3,33,0,0,0,0,0,0.0177,17.66842472,4287.680083,0,38.48,2732.417699
